Foldername,sentenceID,sentence,citations,citation_titles,citation_authors,PaperID,ParagraphID,Bibliography used
usable_dataset/2005.00702,urn:uuid:89eb9aeb-1b8b-3310-a841-20303526b881,"In search-based methods,  uses genetic algorithms (GA) along with an authorship attribution method to identify words in a document, changing which will have the maximum adverse effect on authorship attribution.",['mahmood2019girl'],['A Girl Has No Name: Automated Authorship Obfuscation using Mutant-X'],"[[Person('Mahmood, Asad'), Person('Ahmad, Faizan'), Person('Shafiq, Zubair'), Person('Srinivasan, Padmini'), Person('Zaffar, Fareed')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:1f1eaf56-745e-3038-a984-f05dc1d132d8,tries to achieve obfuscation by increasing the stylistic distance between input document and author's existing text.,['bevendorff2019heuristic'],['Heuristic Authorship Obfuscation'],"[[Person('Bevendorff, Janek'), Person('Potthast, Martin'), Person('Hagen, Matthias'), Person('Stein, Benno')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:5b606dae-c2d4-3376-b819-b471132e4f40,"Apart from these, there are also a couple of model-based approaches  which train a deep learning model to generate obfuscated documents.","['shetty2018a4nt', 'emmery2018style']","['A4NT: author attribute anonymity by adversarial training of neural machine translation', 'Style Obfuscation by Invariance']","[[Person('Shetty, Rakshith'), Person('Schiele, Bernt'), Person('Fritz, Mario')], [Person('Emmery, Chris'), Person('Manjavacas, Enrique'), Person('Chrupa{\\l}a, Grzegorz')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:9b16a5a7-faa6-3bcd-869b-36a6be1793bd,uses stylometric features to perform obfuscation detection on manually obfuscated documents.,['juola2012detecting'],['Detecting stylistic deception'],"[[Person('Juola, Patrick')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:c5a9adc0-4c22-3ed3-a7d2-e821485d91c6,also performs manual obfuscation detection using stylistic features.,['afroz2012detecting'],"['Detecting hoaxes, frauds, and deception in writing style online']","[[Person('Afroz, Sadia'), Person('Brennan, Michael'), Person('Greenstadt, Rachel')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:de6718d1-c3f8-35de-85c4-46484c74b942,uses stylometric analysis to detect whether a document was generated using text spinners or not.,['shahid2017accurate'],['Accurate detection of automatically spun content via stylometric analysis'],"[[Person('Shahid, Usman'), Person('Farooqi, Shehroze'), Person('Ahmad, Raza'), Person('Shafiq, Zubair'), Person('Srinivasan, Padmini'), Person('Zaffar, Fareed')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:cc8a971a-d0fe-37a5-8d8d-4b2bc22cfb2d,helps humans in detecting whether a given piece of text is written by a human or a particular language model called GPT-2.,['gehrmann2019gltr'],['GLTR: Statistical Detection and Visualization of Generated Text'],"[[Person('Gehrmann, Sebastian'), Person('Strobelt, Hendrik'), Person('Rush, Alexander')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:8a3bf656-2e8d-393a-8bb7-a4cfb57aa694,"They achieve this by extracting probability distribution of words given their context, using a pre-trained GPT-2  and then providing this information to humans.",['radford2019language'],['Language models are unsupervised multitask learners'],"[[Person('Radford, Alec'), Person('Wu, Jeffrey'), Person('Child, Rewon'), Person('Luan, David'), Person('Amodei, Dario'), Person('Sutskever, Ilya')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:0f645d4d-05a9-3e3a-9b4c-669e89e98049,performs neural fake news detection by identifying if the given news article is written by a human or their fake news generation model called GROVER.,['zellers2019defending'],['Defending Against Neural Fake News'],"[[Person('Zellers, Rowan'), Person('Holtzman, Ari'), Person('Rashkin, Hannah'), Person('Bisk, Yonatan'), Person('Farhadi, Ali'), Person('Roesner, Franziska'), Person('Choi, Yejin')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.00702,urn:uuid:2fc0b160-bd83-329b-99a9-b5c9e70dcefe,also tries to distinguish between human and language model generated text.,['bakhtin2019real'],['Real or Fake? Learning to Discriminate Machine from Human Generated Text'],"[[Person('Bakhtin, Anton'), Person('Gross, Sam'), Person('Ott, Myle'), Person('Deng, Yuntian'), Person(""Ranzato, Marc'Aurelio""), Person('Szlam, Arthur')]]",urn:uuid:69e67307-62d3-35b0-8264-3fea8ae73c5c,urn:uuid:312a08f8-28be-3c89-b6a9-a4b367daa46e,usable_dataset/2005.00702/Asad.bib
usable_dataset/2005.14137,urn:uuid:03c0889a-57e8-3e1f-b88d-b882ebd55025,Boundary Attack  is one of the first work that uses final decisions of a classifier to perform blackbox attacks.,['brendel2017decision'],['Decision-based adversarial attacks: Reliable attacks against black-box machine learning models'],"[[Person('Brendel, Wieland'), Person('Rauber, Jonas'), Person('Bethge, Matthias')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:9eb3c66f-54a4-3ccc-abf2-6d1972433ae3,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:009dc301-b5db-31df-bfac-7f5f8c460385,"propose to choose the random perturbation in each step more wisely instead of Gaussian perturbation, using Perlin noise, alpha distribution and DCT respectively.","['brunner2019guessing', 'srinivasan2019black', 'guo2018low']","['Guessing smart: Biased sampling for efficient black-box adversarial attacks', 'Black-Box Decision based Adversarial Attack with Symmetric alpha-stable Distribution', 'Low frequency adversarial perturbation']","[[Person('Brunner, Thomas'), Person('Diehl, Frederik'), Person('Le, Michael Truong'), Person('Knoll, Alois')], [Person('Srinivasan, Vignesh'), Person('Kuruoglu, Ercan E'), Person('M{\\""u}ller, Klaus-Robert'), Person('Samek, Wojciech'), Person('Nakajima, Shinichi')], [Person('Guo, Chuan'), Person('Frank, Jared S'), Person('Weinberger, Kilian Q')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:eedf3c20-4c55-389d-9349-f153dac044d6,propose a similar idea - approximating the gradient around the boundary using Monte Carlo algorithm.,"['ilyas2018black', 'khalid2019red', 'liu2019geometry', 'chen2019hopskipjumpattack']","['Black-box adversarial attacks with limited queries and information', 'RED-Attack: Resource Efficient Decision based Attack for Machine Learning', 'A geometry-inspired decision-based attack', 'Hopskipjumpattack: A query-efficient decision-based attack']","[[Person('Ilyas, Andrew'), Person('Engstrom, Logan'), Person('Athalye, Anish'), Person('Lin, Jessy')], [Person('Khalid, Faiq'), Person('Ali, Hassan'), Person('Hanif, Muhammad Abdullah'), Person('Rehman, Semeen'), Person('Ahmed, Rehan'), Person('Shafique, Muhammad')], [Person('Liu, Yujia'), Person('Moosavi-Dezfooli, Seyed-Mohsen'), Person('Frossard, Pascal')], [Person('Chen, Jianbo'), Person('Jordan, Michael I'), Person('Wainwright, Martin J')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:f3ea0930-85a7-362b-ba72-4c0a8efaae27,"proposes to transform the boundary-based output into a continuous metric, so that the score-based attack techniques can be adopted.",['cheng2018query'],['Query-efficient hard-label black-box attack: An optimization-based approach'],"[[Person('Cheng, Minhao'), Person('Le, Thong'), Person('Chen, Pin-Yu'), Person('Yi, Jinfeng'), Person('Zhang, Huan'), Person('Hsieh, Cho-Jui')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:16476a3b-cec8-3f6e-9db1-1cfa511d75ce,adopts evolution algorithm to achieve the decision-based attack against face recognition system.,['dong2019efficient'],['Efficient Decision-based Black-box Adversarial Attacks on Face Recognition'],"[[Person('Dong, Yinpeng'), Person('Su, Hang'), Person('Wu, Baoyuan'), Person('Li, Zhifeng'), Person('Liu, Wei'), Person('Zhang, Tong'), Person('Zhu, Jun')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:c49a8bb2-997f-38a2-a767-9f5e9591a743,"In , the authors draw intuition from JPEG codec  image compression techniques and propose to use discrete cosine transform (DCT) for generating low frequency adversarial perturbations to assist score-based adversarial attack.","['guo2018low', 'wallace1992jpeg']","['Low frequency adversarial perturbation', 'The JPEG still picture compression standard']","[[Person('Guo, Chuan'), Person('Frank, Jared S'), Person('Weinberger, Kilian Q')], [Person('Wallace, Gregory K')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:6beb2f91-f461-3c24-b27f-f4094d615c9c,AutoZoom  trains an auto-encoder offline with natural images and uses the decoder network as a dimension reduction tool.,['tu2019autozoom'],['Autozoom: Autoencoder-based zeroth order optimization method for attacking black-box neural networks'],"[[Person('Tu, Chun-Chen'), Person('Ting, Paishun'), Person('Chen, Pin-Yu'), Person('Liu, Sijia'), Person('Zhang, Huan'), Person('Yi, Jinfeng'), Person('Hsieh, Cho-Jui'), Person('Cheng, Shin-Ming')]]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2104.07841,urn:uuid:7c7b5afd-8eef-3e3d-8142-c23de372b988,"In computer vision applications, various pretext tasks have been utilized for pre-training the network including relative patch location , rotation prediction , image inpainting , and clustering .","['doersch2015unsupervised', 'gidaris2018unsupervised', 'pathak2016context', 'caron2019unsupervised']","['Unsupervised visual representation learning by context prediction', 'Unsupervised Representation Learning by Predicting Image Rotations', 'Context encoders: Feature learning by inpainting', 'Unsupervised pre-training of image features on non-curated data']","[[Person('Doersch, Carl'), Person('Gupta, Abhinav'), Person('Efros, Alexei A')], [Person('Gidaris, Spyros'), Person('Singh, Praveer'), Person('Komodakis, Nikos')], [Person('Pathak, Deepak'), Person('Krahenbuhl, Philipp'), Person('Donahue, Jeff'), Person('Darrell, Trevor'), Person('Efros, Alexei A')], [Person('Caron, Mathilde'), Person('Bojanowski, Piotr'), Person('Mairal, Julien'), Person('Joulin, Armand')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:256f551b-44fd-3754-b9e0-ad83f5d034e3,Another line of works learns representations by contrasting positive pairs against negative pairs constructed on augmented samples .,"['bojanowski2017unsupervised', 'dosovitskiy2014discriminative', 'he2020momentum', 'xiao2019dynamic', 'xiao2018neural', 'yan2020pointasnl']","['Unsupervised learning by predicting Noise', 'Discriminative unsupervised feature learning with convolutional neural networks', 'Momentum contrast for unsupervised visual representation learning']","[[Person('Bojanowski, Piotr'), Person('Joulin, Armand')], [Person('Dosovitskiy, Alexey'), Person('Springenberg, Jost Tobias'), Person('Riedmiller, Martin'), Person('Brox, Thomas')], [Person('He, Kaiming'), Person('Fan, Haoqi'), Person('Wu, Yuxin'), Person('Xie, Saining'), Person('Girshick, Ross')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a0b28f00-e4a4-3137-9652-8cfff6443067,"For example,  shows that self-supervision can contribute to the recognition in a semi-supervised setting, and  uses self-supervision to improve domain generalization.","['zhai2019s4l', 'carlucci2019domain']","['S4l: Self-supervised semi-supervised learning', 'Domain generalization by solving jigsaw puzzles']","[[Person('Zhai, Xiaohua'), Person('Oliver, Avital'), Person('Kolesnikov, Alexander'), Person('Beyer, Lucas')], [Person('Carlucci, Fabio M'), Person(""D'Innocente, Antonio""), Person('Bucci, Silvia'), Person('Caputo, Barbara'), Person('Tommasi, Tatiana')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:685c5a5a-4e34-39ef-bc57-ff5d048fcfbb,Multi-objective optimization  aims at finding a set of Pareto solutions with different trade-offs rather than one single solution.,['zuluaga2013active'],['Active learning for multi-objective optimization'],"[[Person('Zuluaga, Marcela'), Person('Sergent, Guillaume'), Person('Krause, Andreas'), Person('P{\\""u}schel, Markus')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a1d5647e-8ab5-36c5-9313-a74fe91e2f62,"It has been used in many machine learning applications such as reinforcement learning , Bayesian optimization  and neural architecture search .","['van2014multi', 'hernandez2016predictive', 'elsken2018efficient']","['Multi-objective reinforcement learning using sets of pareto dominating policies', 'Predictive entropy search for multi-objective bayesian optimization', 'Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution']","[[Person('Van Moffaert, Kristof'), Person(""Now{\\'e}, Ann"")], [Person(""Hern{\\'a}ndez-Lobato, Daniel""), Person('Hernandez-Lobato, Jose'), Person('Shah, Amar'), Person('Adams, Ryan')], [Person('Elsken, Thomas'), Person('Metzen, Jan Hendrik'), Person('Hutter, Frank')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.10558,urn:uuid:60199125-574b-32c3-b1a0-7901a8a4964a,"Planning algorithms are central to robot navigation , and planning under uncertainty is especially critical in uncontrolled environments like public roads.",['lavalle2006planning'],['Planning algorithms'],"[[Person('LaValle, Steven M')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c222f901-b370-363a-9f90-394b74759ec1,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:ca8a32c6-1382-3129-8260-285876788d50,Various choices exist for designing autonomous vehicle planning algorithms that consider other vehicles (see  for a thorough survey).,['schwarting2018planning'],['Planning and decision-making for autonomous vehicles'],"[[Person('Schwarting, Wilko'), Person('Alonso-Mora, Javier'), Person('Rus, Daniela')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c222f901-b370-363a-9f90-394b74759ec1,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:b4ade074-3ebf-3de3-9e53-1dc713054f2a,Gray                           Passive,['hardy2013contingency'],['Contingency Planning Over Probabilistic Obstacle Predictions for Autonomous Road Vehicles'],"[[Person('{Hardy}, J.'), Person('{Campbell}, M.')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:0f9e6925-b936-389b-942d-8eed10ff166a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:efbf3bb9-e757-3ec3-8e30-c3bb39fb2607,Active,['bandyopadhyay2013intention'],['Intention-aware motion planning'],"[[Person('Bandyopadhyay, Tirthankar'), Person('Won, Kok Sung'), Person('Frazzoli, Emilio'), Person('Hsu, David'), Person('Lee, Wee Sun'), Person('Rus, Daniela')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:ef333523-ec92-32ad-8e62-ab2d6997bb11,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:cf41c548-973f-3418-a76e-9e276f89f500,Gray                           None,['xu2014motion'],['Motion planning under uncertainty for on-road autonomous driving'],"[[Person('Xu, Wenda'), Person('Pan, Jia'), Person('Wei, Junqing'), Person('Dolan, John M')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:91e31e52-bb3f-3a7c-9033-30220b91d242,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:79c1e977-6242-3f8c-835c-a580dc6b90e8,Passive,['zhan2016non'],['A non-conservatively defensive strategy for urban autonomous driving'],"[[Person('Zhan, Wei'), Person('Liu, Changliu'), Person('Chan, Ching-Yao'), Person('Tomizuka, Masayoshi')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:de24cb71-6007-39dd-8bfe-8e2ffcdff77c,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:9460ee77-bfdd-370a-ace7-b543411c4e22,Gray                            None,['sadigh2016planning'],['Planning for Autonomous Cars that Leverage Effects on Human Actions'],"[[Person('Sadigh, Dorsa'), Person('Sastry, Shankar'), Person('Seshia, Sanjit A'), Person('Dragan, Anca D')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:6a978729-4caf-3417-a4f0-aa5db6d4457c,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:e1bdbd55-aa32-3e96-b4a4-86bcbe637a68,Active,['galceran2017multipolicy'],['Multipolicy decision-making for autonomous driving via changepoint-based behavior prediction: Theory and experiment'],"[[Person('Galceran, Enric'), Person('Cunningham, Alexander G'), Person('Eustice, Ryan M'), Person('Olson, Edwin')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3adc5e8d-3821-31ce-aa40-eba157d7c94c,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:86f95691-13a1-3b77-917a-6035ce442acd,Gray                            None,['schmerling2018multimodal'],['Multimodal probabilistic model-based planning for human-robot interaction'],"[[Person('Schmerling, Edward'), Person('Leung, Karen'), Person('Vollprecht, Wolf'), Person('Pavone, Marco')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:098dd308-05c5-340c-8c78-bfe3f6e44900,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:1c066f57-05b4-358f-b32d-b2f45dc5e4e9,None,['rhinehart2020deep'],"['Deep Imitative Models for Flexible Inference, Planning, and Control']","[[Person('Rhinehart, Nicholas'), Person('McAllister, Rowan'), Person('Levine, Sergey')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:86c6b371-6dbe-32d2-8cbd-62b2904ca92a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:1271e00c-6732-3344-ac11-cdfffa2b2be2,Gray           a                 None,['zhou2018joint'],['Joint multi-policy behavior estimation and receding-horizon trajectory planning for automated urban driving'],"[[Person('Zhou, Bingyu'), Person('Schwarting, Wilko'), Person('Rus, Daniela'), Person('Alonso-Mora, Javier')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:0ad9cbcb-4307-3b50-b5c0-37eb7180d39a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:29102593-b5c3-377e-a095-bc128ea2884f,Active,['fisac2019hierarchical'],['Hierarchical Game-Theoretic Planning for Autonomous Vehicles'],"[[Person('{Fisac}, J. F.'), Person('{Bronstein}, E.'), Person('{Stefansson}, E.'), Person('{Sadigh}, D.'), Person('{Sastry}, S. S.'), Person('{Dragan}, A. D.')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3585c0d6-1873-3162-9f71-60763d512ade,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:55287bd1-f29b-3c83-97c6-4aaa0e671a07,Gray                            None,['zeng2019end'],['End-to-end interpretable neural motion planner'],"[[Person('Zeng, Wenyuan'), Person('Luo, Wenjie'), Person('Suo, Simon'), Person('Sadat, Abbas'), Person('Yang, Bin'), Person('Casas, Sergio'), Person('Urtasun, Raquel')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3138e02b-07b1-3330-a8e0-89d7994ac63a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:1fbd0514-58de-30b9-b9c2-21e9a54d0aec,None,['tang2019mfp'],['Multiple futures prediction'],"[[Person('Tang, Yichuan Charlie'), Person('Salakhutdinov, Russ R')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3e430fdb-cd5c-3831-ae85-f7aa62bfadf9,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:28fae2dc-d51a-3707-ade9-c834ba880f1a,Gray                            Passive,['cui2021lookout'],['LookOut: Diverse Multi-Future Prediction and Planning for Self-Driving'],"[[Person('Cui, Alexander'), Person('Sadat, Abbas'), Person('Casas, Sergio'), Person('Liao, Renjie'), Person('Urtasun, Raquel')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c4b02e37-c6b5-396a-b3f9-f131c325da63,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:cc27fa7f-7c01-36ef-a9c8-5a66f203163a,?,['bajcsy2021analyzing'],['Analyzing Human Models that Adapt Online'],"[[Person('Bajcsy, Andrea'), Person('Siththaranjan, Anand'), Person('Tomlin, Claire J'), Person('Dragan, Anca D')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:0aa60657-dcf2-3264-a26c-0ffa0e734f49,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:004fbadb-87d4-3b9f-b961-6ab50e898031,"Recently, fully learned planning approaches have shown promising results on autonomous navigation benchmarks and settings .","['rhinehart2020deep', 'zeng2019end', 'filos2020can']","['Deep Imitative Models for Flexible Inference, Planning, and Control', 'End-to-end interpretable neural motion planner', 'Can Autonomous Vehicles Identify, Recover From, and Adapt to Distribution Shifts?']","[[Person('Rhinehart, Nicholas'), Person('McAllister, Rowan'), Person('Levine, Sergey')], [Person('Zeng, Wenyuan'), Person('Luo, Wenjie'), Person('Suo, Simon'), Person('Sadat, Abbas'), Person('Yang, Bin'), Person('Casas, Sergio'), Person('Urtasun, Raquel')], [Person('Filos, Angelos'), Person('Tigas, Panagiotis'), Person('McAllister, Rowan'), Person('Rhinehart, Nicholas'), Person('Levine, Sergey'), Person('Gal, Yarin')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:751ec812-1354-3f01-aaba-7abe0a570e8f,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:8a8459d0-0901-317c-9f0e-191873bc0f13,"However, these methods will fail on tasks that require explicit contingency planning because they do not represent the future behavior of other agents, and therefore cannot be explicitly contingent; we demonstrate  failing in our experiments.",['rhinehart2020deep'],"['Deep Imitative Models for Flexible Inference, Planning, and Control']","[[Person('Rhinehart, Nicholas'), Person('McAllister, Rowan'), Person('Levine, Sergey')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:751ec812-1354-3f01-aaba-7abe0a570e8f,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:b84fa775-a071-3676-8011-64f46b31d20f,"In the terminology of Fig. , “robot leader” methods, commonly referred to as MPC-shooting based methods, plan action trajectories, which means that the actions will be fixed for all possible future behaviors of the other agents .","['sadigh2016planning', 'schmerling2018multimodal', 'tang2019mfp']","['Planning for Autonomous Cars that Leverage Effects on Human Actions', 'Multimodal probabilistic model-based planning for human-robot interaction', 'Multiple futures prediction']","[[Person('Sadigh, Dorsa'), Person('Sastry, Shankar'), Person('Seshia, Sanjit A'), Person('Dragan, Anca D')], [Person('Schmerling, Edward'), Person('Leung, Karen'), Person('Vollprecht, Wolf'), Person('Pavone, Marco')], [Person('Tang, Yichuan Charlie'), Person('Salakhutdinov, Russ R')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:751ec812-1354-3f01-aaba-7abe0a570e8f,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:bd179e2c-c07e-3955-a4f8-81e9016e7391,"Modular approaches such as those used in the DARPA Grand Challenge  and modern industry systems  have the potential to be contingent, but are highly dependent on imperfect perception pipelines.","['paden2016survey', 'thrun2006stanley', 'urmson2008autonomous']","['A survey of motion planning and control techniques for self-driving urban vehicles', 'Stanley: The robot that won the DARPA Grand Challenge', 'Autonomous driving in urban environments: Boss and the urban challenge']","[[Person('Paden, Brian'), Person(""{\\v{C}}{\\'a}p, Michal""), Person('Yong, Sze Zheng'), Person('Yershov, Dmitry'), Person('Frazzoli, Emilio')], [Person('Thrun, Sebastian'), Person('Montemerlo, Mike'), Person('Dahlkamp, Hendrik'), Person('Stavens, David'), Person('Aron, Andrei'), Person('Diebel, James'), Person('Fong, Philip'), Person('Gale, John'), Person('Halpenny, Morgan'), Person('Hoffmann, Gabriel'), Person('others')], [Person('Urmson, Chris'), Person('Anhalt, Joshua'), Person('Bagnell, Drew'), Person('Baker, Christopher'), Person('Bittner, Robert'), Person('Clark, MN'), Person('Dolan, John'), Person('Duggins, Dave'), Person('Galatali, Tugrul'), Person('Geyer, Chris'), Person('others')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:7ad88627-3d67-3000-84cc-a2e656d69f3c,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:bbcaa64c-2dae-3d02-846d-462708604d33,"In “human leader” approaches , the behavior prediction of the other agents is independent of the future behavior of the robot, which means that the robot does not model how its future actions can affect decisions of the other agents, shown .","['hardy2013contingency', 'zhan2016non', 'cui2021lookout']","['Contingency Planning Over Probabilistic Obstacle Predictions for Autonomous Road Vehicles', 'A non-conservatively defensive strategy for urban autonomous driving', 'LookOut: Diverse Multi-Future Prediction and Planning for Self-Driving']","[[Person('{Hardy}, J.'), Person('{Campbell}, M.')], [Person('Zhan, Wei'), Person('Liu, Changliu'), Person('Chan, Ching-Yao'), Person('Tomizuka, Masayoshi')], [Person('Cui, Alexander'), Person('Sadat, Abbas'), Person('Casas, Sergio'), Person('Liao, Renjie'), Person('Urtasun, Raquel')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:ab0a04ef-b643-35d5-8d94-3fd1ec34c653,usable_dataset/2104.10558/references.bib
